TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,"VARIATION 1 TYPE","VARIATION 1 NAME","VARIATION 1 VALUES","VARIATION 2 TYPE","VARIATION 2 NAME","VARIATION 2 VALUES",SKU
"ALL CAPS mask 1:12","1:12 scale 3D printed ALL CAPS mask
Gold and silver available, please specify which one you want
(complimentary microphone included in package)",8,GBP,13,"rapper,toy_prop,mask,custom,tiny_toy,6_inch_scale,accessories,props,RDJ_custom_creations,miniature",,https://i.etsystatic.com/22049125/r/il/1a0e51/3064377829/il_fullxfull.3064377829_i144.jpg,https://i.etsystatic.com/22049125/r/il/0e8ec1/3064377679/il_fullxfull.3064377679_nhab.jpg,,,,,,,,,,,,,,,
"Black goo alien vertical split head sculpt (FIGURE NOT INCLUDED)","1x 3D printed and painted black alien goo head sculpt (FIGURE NOT INCLUDED)",22,GBP,5,"toy_prop,RDJ_custom_creations,1_12_scale,head_sculpt,accessories,3D_printed,toy_accessories,custom,action_figure,6_inch_scale",,https://i.etsystatic.com/22049125/r/il/0b5378/4827536097/il_fullxfull.4827536097_4f8w.jpg,,,,,,,,,,,,,,,,
"Half flaming skull guy head sculpt ***(Figure & bike not included)***","3D printed and painted half flaming skull guy head sculpt ***(FIGURE AND BIKE NOT INCLUDED)***",25,GBP,2,"1_12_scale,display_piece,Head_sculpt,alternate_head,accessories,6_inch_scale,3D_printed,RDJ_custom_creations,custom_made",,https://i.etsystatic.com/22049125/r/il/694da7/4295453940/il_fullxfull.4295453940_tbpl.jpg,https://i.etsystatic.com/22049125/r/il/9939db/4295453928/il_fullxfull.4295453928_1ndv.jpg,,,,,,,,,,,,,,,
"Blue panther angry head sculpt (painted) *FIGURE NOT INCLUDED*","1x 3D printed angry head sculpt (painted) + 1x wrist communicator *FIGURE NOT INCLUDED*",25,GBP,9,,,https://i.etsystatic.com/22049125/r/il/fd3a2c/5843823320/il_fullxfull.5843823320_d1rb.jpg,https://i.etsystatic.com/22049125/r/il/506e99/5843824632/il_fullxfull.5843824632_s3pf.jpg,,,,,,,,,,,,,,,
"Fan cast Feral man movie head sculpt (painted) FIGURE NOT INCLUDED","1x 3D printed and painted fan cast feral man movie head sculpt  (FIGURE NOT INCLUDED)",25,GBP,6,"head_sculpt,toy_props,toy_accessories,accessories,3D_printed,6_inch_scale,RDJ_custom_creations,custom_head_sculpt",,https://i.etsystatic.com/22049125/r/il/1c67c2/6389090807/il_fullxfull.6389090807_cq79.jpg,,,,,,,,,,,,,,,,
"Feral man bad hair day head sculpt (painted) FIGURE NOT INCLUDED","1x 3D printed and painted feral man bad hair day head sculpt  (FIGURE NOT INCLUDED)
sculpted by Orobus22 X Gonz.studio",25,GBP,6,"head_sculpt,toy_props,toy_accessories,accessories,3D_printed,6_inch_scale,RDJ_custom_creations,custom_head_sculpt",,https://i.etsystatic.com/22049125/r/il/a6c869/6288451110/il_fullxfull.6288451110_eq7e.jpg,https://i.etsystatic.com/22049125/r/il/560ef4/6288449910/il_fullxfull.6288449910_5o6b.jpg,,,,,,,,,,,,,,,
"Johnathan No 6 (painted)","3D printed and painted articulated Johnathan 6 action figure",60,GBP,6,"props,custom_made,RDJ_custom_creations,6_inch_scale,action_figure,miniature,3D_printed,toy_props",,https://i.etsystatic.com/22049125/r/il/242780/3378212805/il_fullxfull.3378212805_92dm.jpg,,,,,,,,,,,,,,,,
"Provocative popcorn bucket (painted) FIGURE NOT INCLUDED","Painted 1:12 scale 3D printed Provocative popcorn bucket (painted) FIGURES NOT INCLUDED",7.5,GBP,4,"gaming,handheld,games_console,mini,accessories,props,custom,6_inch_scale,action_figure,miniature",,https://i.etsystatic.com/22049125/r/il/2655da/6089538757/il_fullxfull.6089538757_5228.jpg,https://i.etsystatic.com/22049125/r/il/f25eb7/6034768724/il_fullxfull.6034768724_arjq.jpg,https://i.etsystatic.com/22049125/r/il/7f4ae7/6034768500/il_fullxfull.6034768500_hqr7.jpg,,,,,,,,,,,,,,
"1x 3D printed pee stream effect (FIGURE NOT INCLUDED)","1x 3D printed 1:12 scale pee stream (FIGIRE NOT INCLUDED)",5,GBP,6,"6_inch_scale,props,accessories,RDJ_custom_creations,toy_accessories",,https://i.etsystatic.com/22049125/r/il/3c03f7/5843589886/il_fullxfull.5843589886_k21i.jpg,https://i.etsystatic.com/22049125/r/il/ee3da5/5843589796/il_fullxfull.5843589796_sw20.jpg,,,,,,,,,,,,,,,
"Handheld games console","Painted 1:12 scale 3D printed OG Games console",7.5,GBP,11,"gaming,handheld,games_console,mini,accessories,props,custom,6_inch_scale,action_figure,miniature",,https://i.etsystatic.com/22049125/r/il/14a844/5856485594/il_fullxfull.5856485594_5uo8.jpg,https://i.etsystatic.com/22049125/r/il/46a3c4/5904582671/il_fullxfull.5904582671_6hb4.jpg,,,,,,,,,,,,,,,
"Movie liquid alien head sculpt","Painted movie liquid alien head sculpt (figure NOT included)",25,GBP,14,"Head_sculpt,3D_printed,custom_head_sculpt,RDJ_custom_creations",,https://i.etsystatic.com/22049125/r/il/56562d/2505760043/il_fullxfull.2505760043_l3ke.jpg,https://i.etsystatic.com/22049125/r/il/28eeb7/2505760121/il_fullxfull.2505760121_qhel.jpg,https://i.etsystatic.com/22049125/r/il/0a78de/2505760187/il_fullxfull.2505760187_prtu.jpg,,,,,,,,,,,,,,
"Energy hand effects (Pink)","1:12 scale energy effects (FIGURE NOT INCLUDED)",12,GBP,2,"energy_attack,power_up,energy,custom,accessories,toy_accessories,action_figure,props",,https://i.etsystatic.com/22049125/r/il/35a372/2977764398/il_fullxfull.2977764398_ohkr.jpg,,,,,,,,,,,,,,,,
"Bling bling chain (FIGURE NOT INCLUDED)","3D printed & painted bling bling chain (FIGURE NOT INCLUDED)",10,GBP,11,"accessories,toy_accessories,props,action_figure,6_inch_scale,3D_printed,RDJ_custom_creations",,https://i.etsystatic.com/22049125/r/il/a4be44/5413587599/il_fullxfull.5413587599_6hky.jpg,https://i.etsystatic.com/22049125/r/il/39f103/5413587715/il_fullxfull.5413587715_rutn.jpg,,,,,,,,,,,,,,,
"3x Muzzle flash effects (FIGURES NOT INCLUDED)","3x 3D printed muzzle flash effects (FIGURES NOT INCLUDED)",7,GBP,5,"props,toy_accessories,accessories,action_figure,6_inch_scale,RDJ_custom_creations,3D_printed",,https://i.etsystatic.com/22049125/r/il/2fd40a/3711079824/il_fullxfull.3711079824_mkxy.jpg,https://i.etsystatic.com/22049125/r/il/27cf58/3711079958/il_fullxfull.3711079958_n3cn.jpg,https://i.etsystatic.com/22049125/r/il/30d33e/3711080002/il_fullxfull.3711080002_oto2.jpg,,,,,,,,,,,,,,
"Energy shields","2x 3D printed energy shields (available in blue, purple, red, orange, pink, yellow, green and white) ***Please message me with the colour of your choice*** (FIGURE NOT INCLUDED)",10,GBP,2,"energy_shields,action_figure,toy_accessories,6_inch_scale,accessories,toy_prop,3D_printed,RDJ_custom_creations",,https://i.etsystatic.com/22049125/r/il/3b6fd7/3295612653/il_fullxfull.3295612653_1erm.jpg,,,,,,,,,,,,,,,,
"Blue panther head sculpt (painted) *FIGURE NOT INCLUDED*","1x 3D printed head sculpt (painted) + 1x wrist communicator *FIGURE NOT INCLUDED*",25,GBP,6,,,https://i.etsystatic.com/22049125/r/il/a2f41b/5940944575/il_fullxfull.5940944575_e35q.jpg,https://i.etsystatic.com/22049125/r/il/02cd58/5892859658/il_fullxfull.5892859658_oeop.jpg,https://i.etsystatic.com/22049125/r/il/76820f/5880087224/il_fullxfull.5880087224_n5uw.jpg,,,,,,,,,,,,,,
"zombie magnet man painted head sculpt (FIGURE NOT INCLUDED)","3D printed and painted zombie magnet man head sculpt **** with removable helmet ***(FIGURE NOT INCLUDED)",26,GBP,3,"toy_accessories,custom,6_inch_scale,alternate_head,RDJ_custom_creations,action_figure,toy_props,3D_printed",,https://i.etsystatic.com/22049125/r/il/1b5dd0/4117735565/il_fullxfull.4117735565_71uz.jpg,,,,,,,,,,,,,,,,
"Raven skull & Mr nite head (FIGURE NOT INCLUDED)","2x 3D printed heads for action figures(FIGURE NOT INCLUDED)",27,GBP,4,"custom,accessories,props,action_figure,3D_printed,toy_accessories",,https://i.etsystatic.com/22049125/r/il/807472/3829048461/il_fullxfull.3829048461_quk3.jpg,,,,,,,,,,,,,,,,
"Time line emperor (neutral)","3D printed and painted time line emperor head (FIGURE NOT INCLUDED)",23,GBP,2,"accessories,custom,head_sculpt,toy_accessories,action_figure,custom_head_sculpt,RDJ_custom_creations",,https://i.etsystatic.com/22049125/r/il/3ca6e2/3725061355/il_fullxfull.3725061355_b8ek.jpg,,,,,,,,,,,,,,,,
"Insect -Punk (unpainted)","3D printed unpainted Insect-Punk head (FIGURE NOT INCLUDED)",12,GBP,5,"action_figure,3D_printed,RDJ_custom_creations,toy_accessory,6_inch_scale,custom,head_sculpt,custom_head_sculpt",,https://i.etsystatic.com/22049125/r/il/d23fb4/4127979381/il_fullxfull.4127979381_gs9b.jpg,https://i.etsystatic.com/22049125/r/il/2904bc/4080327122/il_fullxfull.4080327122_cot4.jpg,https://i.etsystatic.com/22049125/r/il/b40bb4/4080327126/il_fullxfull.4080327126_q3w0.jpg,,,,,,,,,,,,,,
"Friendly Saviour 1:12 scale prop","3D printed and painted Friendly Saviour 1:12 scale prop",15,GBP,7,"custom,accessories,toy_accessories,miniature,RDJ_custom_creations",,https://i.etsystatic.com/22049125/r/il/a0d097/3841469360/il_fullxfull.3841469360_6etl.jpg,https://i.etsystatic.com/22049125/r/il/c61919/3841469488/il_fullxfull.3841469488_nhtm.jpg,,,,,,,,,,,,,,,
"Ancient relic box & black and gold accessories (figure NOT INCLUDED)","3D printed toy accessories (figure NOT INCLUDED)",20,GBP,7,"6_inch_scale,custom_made,accessories,3D_printed,RDJ_custom_creations,action_figure,toy_accessories",,https://i.etsystatic.com/22049125/r/il/22a0f6/3611951665/il_fullxfull.3611951665_n65d.jpg,https://i.etsystatic.com/22049125/r/il/85ac22/3564333752/il_fullxfull.3564333752_b467.jpg,,,,,,,,,,,,,,,
"Time collar","1x 3D printed time collar (FIGURE NOT INCLUDED)",4,GBP,5,"3D_printed,6_inch_scale,custom_made,toy_photography,RDJ_custom_creations",,https://i.etsystatic.com/22049125/r/il/1d5bd8/3218465809/il_fullxfull.3218465809_k5cl.jpg,,,,,,,,,,,,,,,,
"Crystal energy fist (FIGURE NOT INCLUDED)","3D printed and painted crystal energy fist (FIGURE NOT INCLUDED)",7.5,GBP,10,"custom_made,accessories,effects,tangible_effects,action_figure,3D_printed,RDJ_custom_creations,6_inch_scale",,https://i.etsystatic.com/22049125/r/il/9485d4/4382324705/il_fullxfull.4382324705_gkfo.jpg,https://i.etsystatic.com/22049125/r/il/fe4ad0/4334942042/il_fullxfull.4334942042_27ac.jpg,https://i.etsystatic.com/22049125/r/il/8f3ac7/4334942054/il_fullxfull.4334942054_4wly.jpg,,,,,,,,,,,,,,
"mini Blue Jet (FIGURE NOT INCLUDED)","1x 3D printed Blue jet 1:12 scale (FIGURE NOT INCLUDED)",2.5,GBP,5,"RDJ_custom_creations,toy_accessories,3D_printed,accessories,custom_made,action_figure,6_inch_scale",,https://i.etsystatic.com/22049125/r/il/48f5ee/3530434050/il_fullxfull.3530434050_9974.jpg,https://i.etsystatic.com/22049125/r/il/3d817c/3578073751/il_fullxfull.3578073751_aoip.jpg,,,,,,,,,,,,,,,
"Client request: 2x wrist communicators, web wraps, lady hologram","A selection of items picked by the client",15,GBP,18,,,https://i.etsystatic.com/22049125/r/il/20d37f/5007908786/il_fullxfull.5007908786_od8e.jpg,,,,,,,,,,,,,,,,
"1x 1:12 scale provocative popcorn bucket  (unpainted)","1x 1:12 scale provocative popcorn bucket  (unpainted) FIGURE NOT INCLUDED",3,GBP,11,"toy_prop,3D_printed,props,6_inch_scale,accessories,toy_accessories,RDJ_custom_creations",,https://i.etsystatic.com/22049125/r/il/18ff7a/6082868419/il_fullxfull.6082868419_o0vt.jpg,https://i.etsystatic.com/22049125/r/il/e9446d/6082868491/il_fullxfull.6082868491_qmrj.jpg,https://i.etsystatic.com/22049125/r/il/14523a/6034804054/il_fullxfull.6034804054_i85d.jpg,,,,,,,,,,,,,,
"Client request bundle","3x 3D printed and painted assortment bundle",120,GBP,2,"custom,6_inch_scale,3D_printed,toy_accessories,head_sculpt,action_figure,accessories,RDJ_custom_creations",,https://i.etsystatic.com/22049125/r/il/b05e8c/6368153013/il_fullxfull.6368153013_szvc.jpg,,,,,,,,,,,,,,,,
"Client request, selected items +complimentary gift","A selection of 3D printed items selected by a client",78,GBP,3,"3D_printed,custom,accessories,action_figure,RDJ_custom_creations,6_inch_scale,tangible_effects,toy_accessories",,https://i.etsystatic.com/22049125/r/il/b6a9bd/4222097755/il_fullxfull.4222097755_lqvb.jpg,,,,,,,,,,,,,,,,
"Tory Stank (Movie)","Unpainted 1:12 scale head sculpt 
(please specify which body/toyline you need it to fit)",10,GBP,5,"miniature,custom,3D_printed,RDJ_custom_creations,6_inch_scale,Head_sculpt",,https://i.etsystatic.com/22049125/r/il/ba09f2/2332793306/il_fullxfull.2332793306_koxj.jpg,https://i.etsystatic.com/22049125/r/il/eef19b/2332793434/il_fullxfull.2332793434_3z0r.jpg,https://i.etsystatic.com/22049125/r/il/af8910/2332793590/il_fullxfull.2332793590_ln16.jpg,,,,,,,,Colour,"Primary colour",Grey,,,,
"Electric ring","1x 3D printed electric ring (painted)",5,GBP,4,,,https://i.etsystatic.com/22049125/r/il/507a2a/4946201820/il_fullxfull.4946201820_r2z0.jpg,,,,,,,,,,,,,,,,
"Green menace open helmet painted head sculpt (FIGURE NOT INCLUDED)","Green menace open helmet head sculpt (FIGURE NOT INCLUDED)",25,GBP,4,"alternate_head,1_12_scale,custom_head_sculpt,head_sculpt,toy_accessory,action_figure,RDJ_custom_creations,6_inch_scale,custom,toy_accessories,3D_printed,toy_props,accessories",,https://i.etsystatic.com/22049125/r/il/a887a1/5778872463/il_fullxfull.5778872463_heg2.jpg,https://i.etsystatic.com/22049125/r/il/5a4daf/5778872543/il_fullxfull.5778872543_9n6d.jpg,,,,,,,,,,,,,,,
"Space mutt","1x 3D printed and painted space mutt",10,GBP,5,,,https://i.etsystatic.com/22049125/r/il/81a706/5002499315/il_fullxfull.5002499315_62pr.jpg,https://i.etsystatic.com/22049125/r/il/15da12/4954235938/il_fullxfull.4954235938_mw3f.jpg,,,,,,,,,,,,,,,
"Cosplay cat","1x 3D printed and painted cosplay cat (FIGURE NOT INCLUDED)",15,GBP,10,,,https://i.etsystatic.com/22049125/r/il/8de9c3/4970981808/il_fullxfull.4970981808_3q07.jpg,,,,,,,,,,,,,,,,
"British Punk  head sculpt (painted) ***FIGURE NOT INCLUDED***","British Punk head sculpt (painted) ***FIGURE NOT INCLUDED***",22,GBP,3,"alternate_head,1_12_scale,custom_head_sculpt,head_sculpt,toy_accessory,action_figure,RDJ_custom_creations,6_inch_scale,custom,toy_accessories,3D_printed,toy_props,accessories",,https://i.etsystatic.com/22049125/r/il/012aa0/5027032641/il_fullxfull.5027032641_gypo.jpg,https://i.etsystatic.com/22049125/r/il/634f5c/4978781614/il_fullxfull.4978781614_6lrq.jpg,,,,,,,,,,,,,,,
"Evil Jonathan Head only (Johnathan No. 6 figure NOT included)","1x 3D printed interchangeable evil Head (robot figure NOT included)",20,GBP,7,"add_on,toy_accessory,custom_head_sculpt,head_sculpt,custom,accessories,6_inch_scale,RDJ_custom_creations",,https://i.etsystatic.com/22049125/r/il/900785/3386221475/il_fullxfull.3386221475_4f6y.jpg,,,,,,,,,,,,,,,,
"Painted unmasked green menace head sculpt  (FIGURE NOT INCLUDED)","3D printed and painted unmasked green menace head sculpt (FIGURE NOT INCLUDED)",25,GBP,13,"custom_head_sculpt,Head_sculpt,custom_made,custom,props,toy_accessories,alternate_head,RDJ_custom_creations,action_figure,6_inch_scale,3D_printed",,https://i.etsystatic.com/22049125/r/il/140b01/5334654254/il_fullxfull.5334654254_5uwc.jpg,https://i.etsystatic.com/22049125/r/il/c610dc/5334654472/il_fullxfull.5334654472_e3t4.jpg,https://i.etsystatic.com/22049125/r/il/00d528/5382824867/il_fullxfull.5382824867_1swf.jpg,,,,,,,,,,,,,,
"Masked man (bank robber)","Painted banker robber head sculpt",20,GBP,5,"thief,mask,masked_man,bank_robber,miniature,Head_sculpt,custom_head_sculpt,6_inch_scale",,https://i.etsystatic.com/22049125/r/il/37373c/2511288531/il_fullxfull.2511288531_fywj.jpg,https://i.etsystatic.com/22049125/r/il/d1535d/2463622142/il_fullxfull.2463622142_m2r8.jpg,https://i.etsystatic.com/22049125/r/il/039183/2463622196/il_fullxfull.2463622196_saa1.jpg,,,,,,,,,,,,,,
"X3 green menace movie bombs","3x 3D printed green menace movie bombs",15,GBP,2,"accessories,6_inch_scale,3D_printed,action_figure,toy_props,toy_prop,props",,https://i.etsystatic.com/22049125/r/il/3725c3/3296213474/il_fullxfull.3296213474_j3bw.jpg,,,,,,,,,,,,,,,,
"X4 Unbreakable spear 1:12 scale","X4 3D printed and painted un breakable spear for 1:12 scale action figures",12,GBP,8,"toy_prop,3D_printed,toy_props,accessories,6_inch_scale,toy_accessories,action_figure,RDJ_custom_creations,custom_made",,https://i.etsystatic.com/22049125/r/il/da1da8/4341572991/il_fullxfull.4341572991_1ck9.jpg,https://i.etsystatic.com/22049125/r/il/ffc91f/5370062865/il_fullxfull.5370062865_l4yj.jpg,https://i.etsystatic.com/22049125/r/il/1a14dd/5321892058/il_fullxfull.5321892058_em17.jpg,https://i.etsystatic.com/22049125/r/il/d55864/5321892410/il_fullxfull.5321892410_2mfu.jpg,,,,,,,,,,,,,
"Client request; Pedro Pecker, insect sense, x2 web wraps (FIGURES NOT INCLUDED)","A selection of items procured by a client",36.5,GBP,3,"toy_accessories,alternate,RDJ_custom_creations,custom,custom_head_sculpt,3D_printed,action_figure,6_inch_scale",,https://i.etsystatic.com/22049125/r/il/931392/4194970914/il_fullxfull.4194970914_7dmg.jpg,,,,,,,,,,,,,,,,
"1:6 scale Red and blue hologram","1:6 scale blue hologram",11,GBP,5,"12_inch_scale,action_figure,energy,custom,toy_accessories,props,accessories,RDJ_custom_creations",,https://i.etsystatic.com/22049125/r/il/e0bba0/5371400621/il_fullxfull.5371400621_69uk.jpg,,,,,,,,,,,,,,,,
"Photon cannon (painted) available in black wash or solid silver, please state which you prefer in a note","3D printed 1:12 scale photon cannon (Figures not included)",35,GBP,2,"accessories,action_figure,toy_accessories,custom,RDJ_custom_creations,6_inch_scale,3D_printed",,https://i.etsystatic.com/22049125/r/il/3e04ae/3290001400/il_fullxfull.3290001400_eg45.jpg,https://i.etsystatic.com/22049125/r/il/04fa20/3290001490/il_fullxfull.3290001490_qk8e.jpg,https://i.etsystatic.com/22049125/r/il/ffa226/3337698757/il_fullxfull.3337698757_3bfu.jpg,https://i.etsystatic.com/22049125/r/il/cb6f55/3337698847/il_fullxfull.3337698847_pzm5.jpg,https://i.etsystatic.com/22049125/r/il/29f671/3290001674/il_fullxfull.3290001674_fou5.jpg,,,,,,,,,,,,
"1x yellow energy shield + 1x blue energy shield","2x 3D printed energy shields (FIGURES NOT INCLUDED)",17.5,GBP,18,"energy_shields,6_inch_scale,3D_printed,action_figure,accessories,RDJ_custom_creations,toy_accessories",,https://i.etsystatic.com/22049125/r/il/0694ec/3351490819/il_fullxfull.3351490819_oqrh.jpg,,,,,,,,,,,,,,,,
"2x 3D printed wind slash effect (FIGURE NOT INCLUDED)","2x 3D printed wind slash effect (FIGURE NOT INCLUDED)",5,GBP,13,"6_inch_scale,props,accessories,RDJ_custom_creations,toy_accessories",,https://i.etsystatic.com/22049125/r/il/925300/5930570525/il_fullxfull.5930570525_75wb.jpg,https://i.etsystatic.com/22049125/r/il/d8135a/5882493210/il_fullxfull.5882493210_sbk1.jpg,https://i.etsystatic.com/22049125/r/il/c36798/5882493774/il_fullxfull.5882493774_mujh.jpg,https://i.etsystatic.com/22049125/r/il/598c75/5930569969/il_fullxfull.5930569969_8b3u.jpg,https://i.etsystatic.com/22049125/r/il/4c8083/5882494316/il_fullxfull.5882494316_pmj2.jpg,,,,,,,,,,,,
"Sad frog head sculpt for 6” figures","3D printed and painted sad frog head sculpt for 6” figures (FIGURE NOT INCLUDED)",20,GBP,7,"frog,alternate_head,meme,6_inch_scale,RDJ_custom_creations,miniature,custom_head_sculpt",,https://i.etsystatic.com/22049125/r/il/152032/2511331507/il_fullxfull.2511331507_kezn.jpg,,,,,,,,,,,,,,,,
